bar,occurred_at,dist_atr,line_id,role,quality,touches,atr,tf,arm,outcome,symbol
23720,2021-10-25 13:00:00,,1h-R-171473,resistance,90.28,4,0.0009972244695786476,1h,random,hold,EURUSD.a
35573,2023-09-18 15:00:00,0.04723636654101477,1h-S-171835,support,97.57,4,0.0009933676181966345,1h,line,hold,EURUSD.a
35573,2023-09-18 15:00:00,0.04723636654101477,1h-S-171835,support,97.57,4,0.0009933676181966345,1h,placebo,hold,EURUSD.a
8812,2019-06-03 09:00:00,,1h-S-171835,support,97.57,4,0.0009933676181966345,1h,random,hold,EURUSD.a
35576,2023-09-18 18:00:00,0.0017333136514473635,1h-R-171613,resistance,64.26,3,0.0011800833298753523,1h,line,hold,EURUSD.a
35576,2023-09-18 18:00:00,0.0017333136514473635,1h-R-171613,resistance,64.26,3,0.0011800833298753523,1h,placebo,hold,EURUSD.a
37914,2024-02-05 04:00:00,,1h-R-171613,resistance,64.26,3,0.0011800833298753523,1h,random,hold,EURUSD.a
35576,2023-09-18 18:00:00,0.30658093002160924,1h-R-171615,resistance,63.41,3,0.0011800833298753523,1h,line,hold,EURUSD.a
35576,2023-09-18 18:00:00,0.30658093002160924,1h-R-171615,resistance,63.41,3,0.0011800833298753523,1h,placebo,hold,EURUSD.a
24627,2021-12-16 08:00:00,,1h-R-171615,resistance,63.41,3,0.0011800833298753523,1h,random,break,EURUSD.a
35581,2023-09-18 23:00:00,0.2870896407669751,1h-R-171615,resistance,60.99,3,0.0010948787889707484,1h,line,break,EURUSD.a
35581,2023-09-18 23:00:00,0.2870896407669751,1h-R-171615,resistance,60.99,3,0.0010948787889707484,1h,placebo,break,EURUSD.a
41014,2024-08-02 09:00:00,,1h-R-171615,resistance,60.99,3,0.0010948787889707484,1h,random,break,EURUSD.a
35592,2023-09-19 10:00:00,0.19301637778845546,1h-R-171984,resistance,94.42,4,0.0009507665391713077,1h,line,break,EURUSD.a
35592,2023-09-19 10:00:00,0.19301637778845546,1h-R-171984,resistance,94.42,4,0.0009507665391713077,1h,placebo,hold,EURUSD.a
53233,2026-07-22 21:00:00,,1h-R-171984,resistance,94.42,4,0.0009507665391713077,1h,random,break,EURUSD.a
35592,2023-09-19 10:00:00,0.18456628922541543,1h-R-171985,resistance,94.22,4,0.0009507665391713077,1h,line,break,EURUSD.a
35592,2023-09-19 10:00:00,0.18456628922541543,1h-R-171985,resistance,94.22,4,0.0009507665391713077,1h,placebo,hold,EURUSD.a
22185,2021-07-27 14:00:00,,1h-R-171985,resistance,94.22,4,0.0009507665391713077,1h,random,break,EURUSD.a
35592,2023-09-19 10:00:00,0.055035152416249046,1h-R-171981,resistance,83.12,3,0.0009507665391713077,1h,line,break,EURUSD.a
35592,2023-09-19 10:00:00,0.055035152416249046,1h-R-171981,resistance,83.12,3,0.0009507665391713077,1h,placebo,break,EURUSD.a
50002,2026-01-15 06:00:00,,1h-R-171981,resistance,83.12,3,0.0009507665391713077,1h,random,hold,EURUSD.a
35592,2023-09-19 10:00:00,0.0716449772394307,1h-R-171982,resistance,82.92,3,0.0009507665391713077,1h,line,break,EURUSD.a
35592,2023-09-19 10:00:00,0.0716449772394307,1h-R-171982,resistance,82.92,3,0.0009507665391713077,1h,placebo,break,EURUSD.a
902,2018-02-22 15:00:00,,1h-R-171982,resistance,82.92,3,0.0009507665391713077,1h,random,break,EURUSD.a
35592,2023-09-19 10:00:00,0.04084531189145348,1h-R-171983,resistance,82.22,3,0.0009507665391713077,1h,line,break,EURUSD.a
35592,2023-09-19 10:00:00,0.04084531189145348,1h-R-171983,resistance,82.22,3,0.0009507665391713077,1h,placebo,break,EURUSD.a
22526,2021-08-16 19:00:00,,1h-R-171983,resistance,82.22,3,0.0009507665391713077,1h,random,hold,EURUSD.a
35603,2023-09-19 21:00:00,0.16961159444933244,1h-S-172005,support,82.8,3,0.00112521232539228,1h,line,hold,EURUSD.a
35603,2023-09-19 21:00:00,0.16961159444933244,1h-S-172005,support,82.8,3,0.00112521232539228,1h,placebo,hold,EURUSD.a
17839,2020-11-12 12:00:00,,1h-S-172005,support,82.8,3,0.00112521232539228,1h,random,break,EURUSD.a
35603,2023-09-19 21:00:00,0.24804690191472892,1h-S-172006,support,82.55,3,0.00112521232539228,1h,line,hold,EURUSD.a
35603,2023-09-19 21:00:00,0.24804690191472892,1h-S-172006,support,82.55,3,0.00112521232539228,1h,placebo,break,EURUSD.a
11327,2019-10-28 04:00:00,,1h-S-172006,support,82.55,3,0.00112521232539228,1h,random,hold,EURUSD.a
35603,2023-09-19 21:00:00,0.2175347014506011,1h-S-172007,support,82.3,3,0.00112521232539228,1h,line,hold,EURUSD.a
35603,2023-09-19 21:00:00,0.2175347014506011,1h-S-172007,support,82.3,3,0.00112521232539228,1h,placebo,break,EURUSD.a
34215,2023-06-30 01:00:00,,1h-S-172007,support,82.3,3,0.00112521232539228,1h,random,break,EURUSD.a
35603,2023-09-19 21:00:00,0.2870776017329882,1h-S-172008,support,81.95,3,0.00112521232539228,1h,line,hold,EURUSD.a
35603,2023-09-19 21:00:00,0.2870776017329882,1h-S-172008,support,81.95,3,0.00112521232539228,1h,placebo,hold,EURUSD.a
22963,2021-09-10 00:00:00,,1h-S-172008,support,81.95,3,0.00112521232539228,1h,random,hold,EURUSD.a
35603,2023-09-19 21:00:00,0.1581622398536345,1h-S-172009,support,81.65,3,0.00112521232539228,1h,line,hold,EURUSD.a
35603,2023-09-19 21:00:00,0.1581622398536345,1h-S-172009,support,81.65,3,0.00112521232539228,1h,placebo,hold,EURUSD.a
24591,2021-12-14 20:00:00,,1h-S-172009,support,81.65,3,0.00112521232539228,1h,random,break,EURUSD.a
35603,2023-09-19 21:00:00,0.27176157493439923,1h-S-172010,support,81.15,3,0.00112521232539228,1h,line,hold,EURUSD.a
35603,2023-09-19 21:00:00,0.27176157493439923,1h-S-172010,support,81.15,3,0.00112521232539228,1h,placebo,hold,EURUSD.a
51644,2026-04-21 16:00:00,,1h-S-172010,support,81.15,3,0.00112521232539228,1h,random,break,EURUSD.a
35632,2023-09-21 02:00:00,0.2860849337234487,1h-S-171910,support,76.01,3,0.001387413267874689,1h,line,break,EURUSD.a
35632,2023-09-21 02:00:00,0.2860849337234487,1h-S-171910,support,76.01,3,0.001387413267874689,1h,placebo,hold,EURUSD.a
20018,2021-03-23 07:00:00,,1h-S-171910,support,76.01,3,0.001387413267874689,1h,random,break,EURUSD.a
35633,2023-09-21 03:00:00,0.007513526966751539,1h-S-171835,support,86.07,4,0.0014333123201693521,1h,line,hold,EURUSD.a
35633,2023-09-21 03:00:00,0.007513526966751539,1h-S-171835,support,86.07,4,0.0014333123201693521,1h,placebo,break,EURUSD.a
49506,2025-12-15 10:00:00,,1h-S-171835,support,86.07,4,0.0014333123201693521,1h,random,hold,EURUSD.a
35633,2023-09-21 03:00:00,0.01746325813170545,1h-S-171909,support,73.01,3,0.0014333123201693521,1h,line,hold,EURUSD.a
35633,2023-09-21 03:00:00,0.01746325813170545,1h-S-171909,support,73.01,3,0.0014333123201693521,1h,placebo,hold,EURUSD.a
48784,2025-11-03 08:00:00,,1h-S-171909,support,73.01,3,0.0014333123201693521,1h,random,break,EURUSD.a
35663,2023-09-22 09:00:00,0.02703226533841137,1h-R-172326,resistance,84.43,4,0.0011393791683537665,1h,line,hold,EURUSD.a
35663,2023-09-22 09:00:00,0.02703226533841137,1h-R-172326,resistance,84.43,4,0.0011393791683537665,1h,placebo,break,EURUSD.a
13233,2020-02-18 14:00:00,,1h-R-172326,resistance,84.43,4,0.0011393791683537665,1h,random,hold,EURUSD.a
35663,2023-09-22 09:00:00,0.38745515592606783,1h-R-172270,resistance,75.31,3,0.0011393791683537665,1h,line,hold,EURUSD.a
35663,2023-09-22 09:00:00,0.38745515592606783,1h-R-172270,resistance,75.31,3,0.0011393791683537665,1h,placebo,break,EURUSD.a
32795,2023-04-07 21:00:00,,1h-R-172270,resistance,75.31,3,0.0011393791683537665,1h,random,hold,EURUSD.a
35670,2023-09-22 16:00:00,0.31700488985626907,1h-R-172309,resistance,92.09,4,0.0014755292898231923,1h,line,hold,EURUSD.a
35670,2023-09-22 16:00:00,0.31700488985626907,1h-R-172309,resistance,92.09,4,0.0014755292898231923,1h,placebo,break,EURUSD.a
2587,2018-05-31 22:00:00,,1h-R-172309,resistance,92.09,4,0.0014755292898231923,1h,random,hold,EURUSD.a
35670,2023-09-22 16:00:00,0.3430790425219294,1h-R-172310,resistance,91.74,4,0.0014755292898231923,1h,line,hold,EURUSD.a
35670,2023-09-22 16:00:00,0.3430790425219294,1h-R-172310,resistance,91.74,4,0.0014755292898231923,1h,placebo,break,EURUSD.a
23276,2021-09-29 01:00:00,,1h-R-172310,resistance,91.74,4,0.0014755292898231923,1h,random,hold,EURUSD.a
35670,2023-09-22 16:00:00,0.22353017983841308,1h-R-172311,resistance,91.54,4,0.0014755292898231923,1h,line,hold,EURUSD.a
35670,2023-09-22 16:00:00,0.22353017983841308,1h-R-172311,resistance,91.54,4,0.0014755292898231923,1h,placebo,break,EURUSD.a
15046,2020-06-03 03:00:00,,1h-R-172311,resistance,91.54,4,0.0014755292898231923,1h,random,break,EURUSD.a
35670,2023-09-22 16:00:00,0.18080324778703444,1h-R-172314,resistance,90.94,4,0.0014755292898231923,1h,line,hold,EURUSD.a
35670,2023-09-22 16:00:00,0.18080324778703444,1h-R-172314,resistance,90.94,4,0.0014755292898231923,1h,placebo,hold,EURUSD.a
46127,2025-05-30 15:00:00,,1h-R-172314,resistance,90.94,4,0.0014755292898231923,1h,random,hold,EURUSD.a
35670,2023-09-22 16:00:00,0.16558796805486353,1h-R-172315,resistance,90.39,4,0.0014755292898231923,1h,line,hold,EURUSD.a
35670,2023-09-22 16:00:00,0.16558796805486353,1h-R-172315,resistance,90.39,4,0.0014755292898231923,1h,placebo,break,EURUSD.a
14812,2020-05-20 09:00:00,,1h-R-172315,resistance,90.39,4,0.0014755292898231923,1h,random,break,EURUSD.a
35670,2023-09-22 16:00:00,0.2499327335123683,1h-R-172316,resistance,89.54,4,0.0014755292898231923,1h,line,hold,EURUSD.a
35670,2023-09-22 16:00:00,0.2499327335123683,1h-R-172316,resistance,89.54,4,0.0014755292898231923,1h,placebo,hold,EURUSD.a
4974,2018-10-18 11:00:00,,1h-R-172316,resistance,89.54,4,0.0014755292898231923,1h,random,hold,EURUSD.a
35670,2023-09-22 16:00:00,0.3946234649686617,1h-R-172330,resistance,81.1,3,0.0014755292898231923,1h,line,hold,EURUSD.a
35670,2023-09-22 16:00:00,0.3946234649686617,1h-R-172330,resistance,81.1,3,0.0014755292898231923,1h,placebo,hold,EURUSD.a
11275,2019-10-24 00:00:00,,1h-R-172330,resistance,81.1,3,0.0014755292898231923,1h,random,break,EURUSD.a
35670,2023-09-22 16:00:00,0.33245924907564073,1h-R-172331,resistance,80.35,3,0.0014755292898231923,1h,line,hold,EURUSD.a
35670,2023-09-22 16:00:00,0.33245924907564073,1h-R-172331,resistance,80.35,3,0.0014755292898231923,1h,placebo,hold,EURUSD.a
39505,2024-05-07 12:00:00,,1h-R-172331,resistance,80.35,3,0.0014755292898231923,1h,random,break,EURUSD.a
35670,2023-09-22 16:00:00,0.1965719156157672,1h-R-172313,resistance,76.29,3,0.0014755292898231923,1h,line,hold,EURUSD.a
35670,2023-09-22 16:00:00,0.1965719156157672,1h-R-172313,resistance,76.29,3,0.0014755292898231923,1h,placebo,break,EURUSD.a
21590,2021-06-22 19:00:00,,1h-R-172313,resistance,76.29,3,0.0014755292898231923,1h,random,hold,EURUSD.a
35670,2023-09-22 16:00:00,0.21593004849755784,1h-R-172270,resistance,75.17,3,0.0014755292898231923,1h,line,hold,EURUSD.a
35670,2023-09-22 16:00:00,0.21593004849755784,1h-R-172270,resistance,75.17,3,0.0014755292898231923,1h,placebo,hold,EURUSD.a
4273,2018-09-07 05:00:00,,1h-R-172270,resistance,75.17,3,0.0014755292898231923,1h,random,break,EURUSD.a
35678,2023-09-25 00:00:00,0.2046913872400869,1h-R-172310,resistance,86.85,5,0.001259930860724667,1h,line,hold,EURUSD.a
35678,2023-09-25 00:00:00,0.2046913872400869,1h-R-172310,resistance,86.85,5,0.001259930860724667,1h,placebo,break,EURUSD.a
29030,2022-08-30 19:00:00,,1h-R-172310,resistance,86.85,5,0.001259930860724667,1h,random,hold,EURUSD.a
35679,2023-09-25 01:00:00,0.3425512449148318,1h-R-172330,resistance,90.39,4,0.0012235072278157643,1h,line,hold,EURUSD.a
35679,2023-09-25 01:00:00,0.3425512449148318,1h-R-172330,resistance,90.39,4,0.0012235072278157643,1h,placebo,hold,EURUSD.a
22488,2021-08-13 05:00:00,,1h-R-172330,resistance,90.39,4,0.0012235072278157643,1h,random,hold,EURUSD.a
35679,2023-09-25 01:00:00,0.04267521886936968,1h-R-172331,resistance,90.24,5,0.0012235072278157643,1h,line,hold,EURUSD.a
35679,2023-09-25 01:00:00,0.04267521886936968,1h-R-172331,resistance,90.24,5,0.0012235072278157643,1h,placebo,break,EURUSD.a
16231,2020-08-11 12:00:00,,1h-R-172331,resistance,90.24,5,0.0012235072278157643,1h,random,hold,EURUSD.a
35679,2023-09-25 01:00:00,0.2138824692153065,1h-R-172308,resistance,89.3,5,0.0012235072278157643,1h,line,hold,EURUSD.a
35679,2023-09-25 01:00:00,0.2138824692153065,1h-R-172308,resistance,89.3,5,0.0012235072278157643,1h,placebo,break,EURUSD.a
12607,2020-01-13 12:00:00,,1h-R-172308,resistance,89.3,5,0.0012235072278157643,1h,random,break,EURUSD.a
35679,2023-09-25 01:00:00,0.03880372296519492,1h-R-172312,resistance,87.55,6,0.0012235072278157643,1h,line,hold,EURUSD.a
35679,2023-09-25 01:00:00,0.03880372296519492,1h-R-172312,resistance,87.55,6,0.0012235072278157643,1h,placebo,hold,EURUSD.a
44317,2025-02-14 04:00:00,,1h-R-172312,resistance,87.55,6,0.0012235072278157643,1h,random,break,EURUSD.a
35681,2023-09-25 03:00:00,0.22208347744853438,1h-R-172329,resistance,77.93,3,0.0011390444974533843,1h,line,hold,EURUSD.a
35681,2023-09-25 03:00:00,0.22208347744853438,1h-R-172329,resistance,77.93,3,0.0011390444974533843,1h,placebo,hold,EURUSD.a
46119,2025-05-30 07:00:00,,1h-R-172329,resistance,77.93,3,0.0011390444974533843,1h,random,hold,EURUSD.a
35760,2023-09-28 10:00:00,0.32118419538847126,1h-R-172851,resistance,79.76,3,0.001287600862426239,1h,line,break,EURUSD.a
35760,2023-09-28 10:00:00,0.32118419538847126,1h-R-172851,resistance,79.76,3,0.001287600862426239,1h,placebo,break,EURUSD.a
1801,2018-04-17 04:00:00,,1h-R-172851,resistance,79.76,3,0.001287600862426239,1h,random,break,EURUSD.a
35883,2023-10-05 13:00:00,0.34134614990264595,1h-R-173347,resistance,95.97,4,0.001341491748504227,1h,line,break,EURUSD.a
35883,2023-10-05 13:00:00,0.34134614990264595,1h-R-173347,resistance,95.97,4,0.001341491748504227,1h,placebo,break,EURUSD.a
15927,2020-07-23 20:00:00,,1h-R-173347,resistance,95.97,4,0.001341491748504227,1h,random,hold,EURUSD.a
35883,2023-10-05 13:00:00,0.3930101825823205,1h-R-173353,resistance,93.17,4,0.001341491748504227,1h,line,break,EURUSD.a
35883,2023-10-05 13:00:00,0.3930101825823205,1h-R-173353,resistance,93.17,4,0.001341491748504227,1h,placebo,hold,EURUSD.a
47439,2025-08-15 07:00:00,,1h-R-173353,resistance,93.17,4,0.001341491748504227,1h,random,break,EURUSD.a
35883,2023-10-05 13:00:00,0.31083701750871123,1h-R-173363,resistance,87.92,4,0.001341491748504227,1h,line,break,EURUSD.a
35883,2023-10-05 13:00:00,0.31083701750871123,1h-R-173363,resistance,87.92,4,0.001341491748504227,1h,placebo,break,EURUSD.a
24084,2021-11-15 17:00:00,,1h-R-173363,resistance,87.92,4,0.001341491748504227,1h,random,hold,EURUSD.a
35884,2023-10-05 14:00:00,0.002447916563304744,1h-R-173345,resistance,98.49,4,0.0013470994807539235,1h,line,break,EURUSD.a
35884,2023-10-05 14:00:00,0.002447916563304744,1h-R-173345,resistance,98.49,4,0.0013470994807539235,1h,placebo,break,EURUSD.a
23377,2021-10-05 06:00:00,,1h-R-173345,resistance,98.49,4,0.0013470994807539235,1h,random,break,EURUSD.a
35884,2023-10-05 14:00:00,0.04629775967796597,1h-R-173346,resistance,97.89,4,0.0013470994807539235,1h,line,break,EURUSD.a
35884,2023-10-05 14:00:00,0.04629775967796597,1h-R-173346,resistance,97.89,4,0.0013470994807539235,1h,placebo,break,EURUSD.a
36040,2023-10-16 02:00:00,,1h-R-173346,resistance,97.89,4,0.0013470994807539235,1h,random,break,EURUSD.a
35884,2023-10-05 14:00:00,0.07124611888524761,1h-R-173348,resistance,96.34,4,0.0013470994807539235,1h,line,break,EURUSD.a
35884,2023-10-05 14:00:00,0.07124611888524761,1h-R-173348,resistance,96.34,4,0.0013470994807539235,1h,placebo,hold,EURUSD.a
50661,2026-02-23 17:00:00,,1h-R-173348,resistance,96.34,4,0.0013470994807539235,1h,random,hold,EURUSD.a
35884,2023-10-05 14:00:00,0.04162902010858073,1h-R-173351,resistance,95.24,4,0.0013470994807539235,1h,line,break,EURUSD.a
35884,2023-10-05 14:00:00,0.04162902010858073,1h-R-173351,resistance,95.24,4,0.0013470994807539235,1h,placebo,break,EURUSD.a
490,2018-01-30 11:00:00,,1h-R-173351,resistance,95.24,4,0.0013470994807539235,1h,random,break,EURUSD.a
35884,2023-10-05 14:00:00,0.023809361560512356,1h-R-173352,resistance,94.89,4,0.0013470994807539235,1h,line,break,EURUSD.a
35884,2023-10-05 14:00:00,0.023809361560512356,1h-R-173352,resistance,94.89,4,0.0013470994807539235,1h,placebo,break,EURUSD.a
20226,2021-04-02 23:00:00,,1h-R-173352,resistance,94.89,4,0.0013470994807539235,1h,random,break,EURUSD.a
35884,2023-10-05 14:00:00,0.008714375294889309,1h-R-173355,resistance,93.74,4,0.0013470994807539235,1h,line,break,EURUSD.a
35884,2023-10-05 14:00:00,0.008714375294889309,1h-R-173355,resistance,93.74,4,0.0013470994807539235,1h,placebo,hold,EURUSD.a
30271,2022-11-10 12:00:00,,1h-R-173355,resistance,93.74,4,0.0013470994807539235,1h,random,break,EURUSD.a
35903,2023-10-06 09:00:00,0.2532463603175685,1h-S-173391,support,76.87,4,0.0009911297429319405,1h,line,hold,EURUSD.a
35903,2023-10-06 09:00:00,0.2532463603175685,1h-S-173391,support,76.87,4,0.0009911297429319405,1h,placebo,hold,EURUSD.a
50546,2026-02-16 22:00:00,,1h-S-173391,support,76.87,4,0.0009911297429319405,1h,random,break,EURUSD.a
35903,2023-10-06 09:00:00,0.37064061874441867,1h-S-173392,support,76.57,4,0.0009911297429319405,1h,line,hold,EURUSD.a
35903,2023-10-06 09:00:00,0.37064061874441867,1h-S-173392,support,76.57,4,0.0009911297429319405,1h,placebo,hold,EURUSD.a
15967,2020-07-27 12:00:00,,1h-S-173392,support,76.57,4,0.0009911297429319405,1h,random,hold,EURUSD.a
35940,2023-10-09 22:00:00,0.23131781132114854,1h-R-173518,resistance,78.35,3,0.0015797780867470377,1h,line,break,EURUSD.a
35940,2023-10-09 22:00:00,0.23131781132114854,1h-R-173518,resistance,78.35,3,0.0015797780867470377,1h,placebo,hold,EURUSD.a
52342,2026-06-01 18:00:00,,1h-R-173518,resistance,78.35,3,0.0015797780867470377,1h,random,break,EURUSD.a
35944,2023-10-10 02:00:00,0.36178137530117044,1h-R-173520,resistance,78.28,3,0.0014068581303514536,1h,line,hold,EURUSD.a
35944,2023-10-10 02:00:00,0.36178137530117044,1h-R-173520,resistance,78.28,3,0.0014068581303514536,1h,placebo,break,EURUSD.a
37311,2023-12-29 01:00:00,,1h-R-173520,resistance,78.28,3,0.0014068581303514536,1h,random,hold,EURUSD.a
35944,2023-10-10 02:00:00,0.3987112989268374,1h-R-173522,resistance,77.43,3,0.0014068581303514536,1h,line,hold,EURUSD.a
35944,2023-10-10 02:00:00,0.3987112989268374,1h-R-173522,resistance,77.43,3,0.0014068581303514536,1h,placebo,hold,EURUSD.a
20916,2021-05-13 17:00:00,,1h-R-173522,resistance,77.43,3,0.0014068581303514536,1h,random,break,EURUSD.a
35944,2023-10-10 02:00:00,0.3079024564301528,1h-R-173523,resistance,77.08,3,0.0014068581303514536,1h,line,hold,EURUSD.a
35944,2023-10-10 02:00:00,0.3079024564301528,1h-R-173523,resistance,77.08,3,0.0014068581303514536,1h,placebo,hold,EURUSD.a
41372,2024-08-23 07:00:00,,1h-R-173523,resistance,77.08,3,0.0014068581303514536,1h,random,hold,EURUSD.a
35986,2023-10-11 20:00:00,0.0748534405281002,1h-S-173767,support,84.59,3,0.0015915827762268805,1h,line,hold,EURUSD.a
35986,2023-10-11 20:00:00,0.0748534405281002,1h-S-173767,support,84.59,3,0.0015915827762268805,1h,placebo,hold,EURUSD.a
24798,2021-12-27 11:00:00,,1h-S-173767,support,84.59,3,0.0015915827762268805,1h,random,hold,EURUSD.a
36026,2023-10-13 12:00:00,0.17813389197155902,1h-S-173990,support,97.61,4,0.0012398655108298864,1h,line,break,EURUSD.a
36026,2023-10-13 12:00:00,0.17813389197155902,1h-S-173990,support,97.61,4,0.0012398655108298864,1h,placebo,hold,EURUSD.a
23173,2021-09-22 18:00:00,,1h-S-173990,support,97.61,4,0.0012398655108298864,1h,random,break,EURUSD.a
36026,2023-10-13 12:00:00,0.03547125994926374,1h-S-173999,support,92.41,4,0.0012398655108298864,1h,line,break,EURUSD.a
36026,2023-10-13 12:00:00,0.03547125994926374,1h-S-173999,support,92.41,4,0.0012398655108298864,1h,placebo,break,EURUSD.a
25656,2022-02-15 05:00:00,,1h-S-173999,support,92.41,4,0.0012398655108298864,1h,random,hold,EURUSD.a
36026,2023-10-13 12:00:00,0.2707464209851036,1h-S-173991,support,83.06,3,0.0012398655108298864,1h,line,break,EURUSD.a
36026,2023-10-13 12:00:00,0.2707464209851036,1h-S-173991,support,83.06,3,0.0012398655108298864,1h,placebo,break,EURUSD.a
51044,2026-03-17 16:00:00,,1h-S-173991,support,83.06,3,0.0012398655108298864,1h,random,hold,EURUSD.a
36026,2023-10-13 12:00:00,0.3855544896686117,1h-S-173992,support,82.81,3,0.0012398655108298864,1h,line,hold,EURUSD.a
36026,2023-10-13 12:00:00,0.3855544896686117,1h-S-173992,support,82.81,3,0.0012398655108298864,1h,placebo,break,EURUSD.a
5962,2018-12-14 15:00:00,,1h-S-173992,support,82.81,3,0.0012398655108298864,1h,random,hold,EURUSD.a
36026,2023-10-13 12:00:00,0.04821701077534048,1h-S-173995,support,79.91,3,0.0012398655108298864,1h,line,break,EURUSD.a
36026,2023-10-13 12:00:00,0.04821701077534048,1h-S-173995,support,79.91,3,0.0012398655108298864,1h,placebo,break,EURUSD.a
18362,2020-12-14 07:00:00,,1h-S-173995,support,79.91,3,0.0012398655108298864,1h,random,hold,EURUSD.a
36026,2023-10-13 12:00:00,0.08553858229123153,1h-S-173997,support,79.06,3,0.0012398655108298864,1h,line,break,EURUSD.a
36026,2023-10-13 12:00:00,0.08553858229123153,1h-S-173997,support,79.06,3,0.0012398655108298864,1h,placebo,break,EURUSD.a
9728,2019-07-25 13:00:00,,1h-S-173997,support,79.06,3,0.0012398655108298864,1h,random,break,EURUSD.a
